Superfamily,Family,Genus,Species,Month,Year,Country,State,Municipality,Locality,Species-Locality,Latitude_Longitude,Range_Size_sq_km,BIO1,BIO12,SampleID,Sequence_Reads,SVL_mm,Primary_Habitat,Extraction,mean_NDVI,OTU_richness,Faith_PD,Endangerment,Brazil_Redlist,IUCN_Status,Publication,,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,laurenti,November,2014,Madagascar,,,54,296,22.2 S 46.9 E,361.3836904,12.25879604,1354.815718,Fr184.S2,9124,33,Arboreal,DNeasy Powersoil,0.380482353,43,14.879,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Boophis,laurenti,November,2014,Madagascar,,,54,296,22.2 S 46.9 E,361.3836904,12.25879604,1354.815718,Fr185.S2,17629,33,Arboreal,DNeasy Powersoil,0.380482353,32,13.09775,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Microhylidae,Paradoxophyla,palmata,December,2014,Madagascar,,,32,144,18.77 S 48.43 E,37803.35227,19.41061008,1752.727815,Fr186.S2,11043,22,Aquatic,DNeasy Powersoil,0.841558824,191,37.73869,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,bourgati,November,2014,Madagascar,,,53,294,22.17 S 46.9 E,1512.351806,12.37603019,1360.920932,Fr188.S2,19328,40,Aquatic,DNeasy Powersoil,0.488388235,102,21.2802,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,delormei,November,2014,Madagascar,,,52,290,22.15 S 46.95 E,2594.286865,14.79281854,1350.952191,Fr189.S2,6877,39,Terrestrial,DNeasy Powersoil,0.841647059,48,16.33118,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,madecassus,November,2014,Madagascar,,,54,298,22.2 S 46.9 E,1454.62667,12.25879604,1354.815718,Fr191.S2,7530,30,Aquatic,DNeasy Powersoil,0.380482353,60,20.51817,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,madecassus,November,2014,Madagascar,,,54,298,22.2 S 46.9 E,1454.62667,12.25879604,1354.815718,Fr193.S2,7036,30,Aquatic,DNeasy Powersoil,0.380482353,81,23.05897,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,madecassus,November,2014,Madagascar,,,54,298,22.2 S 46.9 E,1454.62667,12.25879604,1354.815718,Fr195.S2,14756,30,Aquatic,DNeasy Powersoil,0.380482353,79,22.57967,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,madecassus,November,2014,Madagascar,,,54,298,22.2 S 46.9 E,1454.62667,12.25879604,1354.815718,Fr196.S2,5811,30,Aquatic,DNeasy Powersoil,0.380482353,73,21.52628,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Microhylidae,Anodonthyla,montana,November,2014,Madagascar,,,54,295,22.2 S 46.9 E,710.2582826,12.25879604,1354.815718,Fr198.S2,24720,34,Aquatic,DNeasy Powersoil,0.380482353,85,22.99204,Threatened,n/a,VU,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Microhylidae,Anodonthyla,montana,November,2014,Madagascar,,,54,295,22.2 S 46.9 E,710.2582826,12.25879604,1354.815718,Fr199.S2,8397,34,Aquatic,DNeasy Powersoil,0.380482353,38,14.47132,Threatened,n/a,VU,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Microhylidae,Anodonthyla,montana,November,2014,Madagascar,,,54,295,22.2 S 46.9 E,710.2582826,12.25879604,1354.815718,Fr200.S2,6174,34,Aquatic,DNeasy Powersoil,0.380482353,124,26.36054,Threatened,n/a,VU,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Microhylidae,Anodonthyla,montana,November,2014,Madagascar,,,54,295,22.2 S 46.9 E,710.2582826,12.25879604,1354.815718,Fr202.S2,8476,34,Aquatic,DNeasy Powersoil,0.380482353,34,14.32619,Threatened,n/a,VU,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Gephyromantis,kintana,November,2014,Madagascar,,,58,330,22.59 S 45.36 E,1125.236548,21.98159258,812.162389,Fr203.S2,5532,38,Terrestrial,DNeasy Powersoil,0.323682353,172,37.52771,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Microhylidae,Anodonthyla,montana,November,2014,Madagascar,,,54,295,22.2 S 46.9 E,710.2582826,12.25879604,1354.815718,Fr204.S2,12623,34,Aquatic,DNeasy Powersoil,0.380482353,134,31.93599,Threatened,n/a,VU,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,August,2014,Madagascar,,,34,150,18.92 S 48.42 E,7139271.282,19.31102528,1873.487819,Fr207.S2,8863,40,Aquatic,DNeasy Powersoil,0.727123529,48,15.4622,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr208.S2,10969,40,Aquatic,DNeasy Powersoil,0.781670588,86,22.62735,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr209.S2,12995,40,Aquatic,DNeasy Powersoil,0.781670588,89,23.04171,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr210.S2,10150,40,Aquatic,DNeasy Powersoil,0.781670588,36,13.84586,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr211.S2,10303,40,Aquatic,DNeasy Powersoil,0.781670588,73,23.82915,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Hyperoliidae,Heterixalus,betsileo,November,2014,Madagascar,,,48,224,21.25 S 47.42 E,120075.6586,19.1755287,1808.833337,Fr212.S2,5431,29,Arboreal,DNeasy Powersoil,0.781670588,182,37.34086,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Gephyromantis,kintana,November,2014,Madagascar,,,58,330,22.59 S 45.36 E,1125.236548,21.98159258,812.162389,Fr213.S2,6513,38,Terrestrial,DNeasy Powersoil,0.323682353,168,33.78789,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr214.S2,17535,40,Aquatic,DNeasy Powersoil,0.781670588,122,28.86545,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr215.S2,7014,40,Aquatic,DNeasy Powersoil,0.781670588,33,12.06538,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,majori,November,2014,Madagascar,,,48,226,21.25 S 47.42 E,40155.11003,19.1755287,1808.833337,Fr216.S2,14823,47,Aquatic,DNeasy Powersoil,0.781670588,92,23.73808,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr217.S2,6339,40,Aquatic,DNeasy Powersoil,0.781670588,78,20.84208,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr218.S2,7752,40,Aquatic,DNeasy Powersoil,0.781670588,68,21.91302,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,crocea,December,2014,Madagascar,,,32,141,18.77 S 48.43 E,596.289107,19.41061008,1752.727815,Fr221.S3,7468,24,Terrestrial,DNeasy Powersoil,0.841558824,179,37.93516,Threatened,n/a,VU,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr223.S2,19264,40,Aquatic,DNeasy Powersoil,0.781670588,180,41.48024,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr226.S2,4588,40,Aquatic,DNeasy Powersoil,0.781670588,30,12.82342,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Ptychadenidae,Ptychadena,mascareniensis,November,2014,Madagascar,,,48,227,21.25 S 47.42 E,7139271.282,19.1755287,1808.833337,Fr227.S2,17574,40,Aquatic,DNeasy Powersoil,0.781670588,93,26.6898,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantella,crocea,December,2014,Madagascar,,,32,141,18.77 S 48.43 E,596.289107,19.41061008,1752.727815,Fr229.S2,9031,24,Terrestrial,DNeasy Powersoil,0.841558824,176,40.20798,Threatened,n/a,VU,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,majori,November,2014,Madagascar,,,48,226,21.25 S 47.42 E,40155.11003,19.1755287,1808.833337,Fr230.S2,8783,47,Aquatic,DNeasy Powersoil,0.781670588,41,15.22557,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,cowanii,November,2014,Madagascar,,,48,225,21.25 S 47.42 E,34854.51657,19.1755287,1808.833337,Fr235.S2,4881,40,Aquatic,DNeasy Powersoil,0.781670588,55,18.46773,Threatened,n/a,NT,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,bourgati,November,2014,Madagascar,,,53,294,22.17 S 46.9 E,1512.351806,12.37603019,1360.920932,Fr236.S2,10353,40,Aquatic,DNeasy Powersoil,0.488388235,165,37.34845,Threatened,n/a,EN,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,cowanii,November,2014,Madagascar,,,48,225,21.25 S 47.42 E,34854.51657,19.1755287,1808.833337,Fr238.S2,12515,40,Aquatic,DNeasy Powersoil,0.781670588,124,31.46763,Threatened,n/a,NT,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,cowanii,November,2014,Madagascar,,,48,225,21.25 S 47.42 E,34854.51657,19.1755287,1808.833337,Fr241.S2,6667,40,Aquatic,DNeasy Powersoil,0.781670588,85,22.57248,Threatened,n/a,NT,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,cowanii,November,2014,Madagascar,,,48,225,21.25 S 47.42 E,34854.51657,19.1755287,1808.833337,Fr243.S2,6620,40,Aquatic,DNeasy Powersoil,0.781670588,93,24.66607,Threatened,n/a,NT,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Microhylidae,Anodonthyla,boulengerii,December,2014,Madagascar,,,63,248,21.26 S 47.42 E,91676.19999,18.90984469,1761.7504,Fr246.S2,7961,22,Aquatic,DNeasy Powersoil,0.827717647,72,21.5724,Threatened,n/a,NT,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,cowanii,November,2014,Madagascar,,,48,225,21.25 S 47.42 E,34854.51657,19.1755287,1808.833337,Fr250.S2,17881,40,Aquatic,DNeasy Powersoil,0.781670588,151,35.85349,Threatened,n/a,NT,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,cowanii,November,2014,Madagascar,,,48,225,21.25 S 47.42 E,34854.51657,19.1755287,1808.833337,Fr251.S2,5128,40,Aquatic,DNeasy Powersoil,0.781670588,99,28.12522,Threatened,n/a,NT,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,cowanii,November,2014,Madagascar,,,48,225,21.25 S 47.42 E,34854.51657,19.1755287,1808.833337,Fr252.S2,10806,40,Aquatic,DNeasy Powersoil,0.781670588,130,32.84665,Threatened,n/a,NT,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Mantelidae,Mantidactylus,cowanii,November,2014,Madagascar,,,48,225,21.25 S 47.42 E,34854.51657,19.1755287,1808.833337,Fr253.S2,9555,40,Aquatic,DNeasy Powersoil,0.781670588,66,18.77831,Threatened,n/a,NT,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Hyperoliidae,Heterixalus,betsileo,November,2014,Madagascar,,,48,224,21.25 S 47.42 E,120075.6586,19.1755287,1808.833337,Fr255.S2,8949,29,Arboreal,DNeasy Powersoil,0.781670588,37,15.76305,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Hyperoliidae,Heterixalus,betsileo,November,2014,Madagascar,,,48,224,21.25 S 47.42 E,120075.6586,19.1755287,1808.833337,Fr256.S2,12130,29,Arboreal,DNeasy Powersoil,0.781670588,31,16.98465,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Hyperoliidae,Heterixalus,betsileo,November,2014,Madagascar,,,48,224,21.25 S 47.42 E,120075.6586,19.1755287,1808.833337,Fr257.S2,8036,29,Arboreal,DNeasy Powersoil,0.781670588,20,13.38284,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
Hyloidea,Hyperoliidae,Heterixalus,betsileo,February,2014,Madagascar,,,36,171,18.93 S 48.41 E,120075.6586,19.29040122,1854.298282,Fr258.S2,13861,29,Arboreal,DNeasy Powersoil,0.804252941,39,16.4119,Non-threatened,n/a,LC,"Kueneman JG, Bletz MC, McKenzie VJ, Becker CG, Joseph MB, Abarca JG, et al. Community richness of amphibian skin bacteria correlates with bioclimate at the global scale. Nat Ecol Evol. 2019;3:381–389.",,,,,,,,,,,,,,,,,
